FinalWgt,CR1,CR2,QAR3,QAR4,OR1,QAR6,QAR7,CR5,CR6,CR7,CR8,CR9,CR10,CR11,CR12,CR13,CR14,CR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,CR24,CR25,QAR29,CR27,CR28,QAR32,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,SR1,SR2,SR3,SR4,SR5,SR6,SR7,QAR54,SR9,SR10,SR11,SR12,SR13,SR14,SLR1,SLR2,SLR3,SLR4,SLR5,SLR6,SLR7,SLR8,SLR9,QAR70,SLR11,SLR13,SLR14,SLR15,SLR16,SLR17,QAR77,QAR78,Stratum,PSU
7.93259318,4,1,3,3,1,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,4,1,3,1,1,1,1,1,2,2,3,3,1,2,3,1,2,2,1,3,1,3,5,2,1,1,1,1,1,1,,1,3,1,3,3,5,1,1,1,1,1,1,1,1,,1,1,2,1,1,3,5,1,2,201301005,9
7.93259318,4,1,3,3,3,7,7,2,1,1,1,2,2,1,1,,,1,1,1,1,1,1,2,2,4,,,1,1,1,1,1,1,1,1,3,3,3,2,2,1,1,3,2,3,2,1,1,1,1,1,4,5,1,1,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,5,2,2,201301005,9
7.93259318,4,1,3,4,1,6,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,1,1,2,2,2,3,3,2,2,1,1,2,3,5,2,1,1,1,1,1,1,5,1,2,1,1,3,5,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,3,2,,201301005,9
7.93259318,4,1,3,4,2,4,3,,4,5,7,2,,,4,,,,,4,5,,2,1,,1,,,4,1,3,4,,3,3,2,1,1,3,,,3,2,3,,3,,5,1,2,3,3,3,1,,2,1,4,,,7,5,7,,1,4,2,4,2,6,,,3,1,2,5,,1,201301005,9
7.93259318,4,1,3,5,1,5,4,1,5,1,1,1,2,2,2,2,2,2,2,2,3,1,2,2,2,4,2,2,1,1,1,4,2,1,3,3,2,3,3,,2,2,1,2,3,5,1,3,1,1,2,2,2,,1,3,2,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,5,1,2,201301005,9
7.93259318,4,1,3,5,1,6,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,4,1,1,1,1,1,4,1,1,2,1,1,3,3,2,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,2,1,4,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,2,201301005,9
7.93259318,4,1,3,5,1,6,6,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,2,2,1,1,2,1,1,3,2,2,1,1,3,3,5,2,1,1,1,1,1,4,,1,3,1,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,2,201301005,9
7.93259318,4,1,3,5,1,6,8,2,1,1,1,2,2,1,1,2,2,1,1,1,,1,1,5,1,1,1,1,1,1,1,2,2,1,3,2,2,3,3,,2,1,1,1,3,5,2,1,1,1,1,1,1,1,1,1,1,1,,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,2,201301005,9
7.93259318,4,1,3,5,1,7,7,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,5,3,1,4,1,1,1,1,2,2,,3,2,,2,,3,1,,2,,3,1,5,2,3,1,1,3,1,2,3,3,2,1,3,,,1,1,1,1,1,1,1,1,1,1,1,,1,3,2,2,,2,201301005,9
7.93259318,4,1,3,5,2,6,6,2,1,1,1,1,2,1,1,,,2,3,2,3,1,3,2,1,4,1,2,1,1,1,2,2,3,2,1,2,3,3,2,2,1,2,1,3,5,2,1,1,1,1,1,4,,1,2,1,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,1,2,201301005,9
7.93259318,4,1,3,5,3,6,6,1,5,3,4,1,1,4,4,1,1,3,4,4,4,1,3,3,1,3,1,1,2,2,2,2,1,3,1,1,2,2,1,1,1,4,2,4,1,3,1,6,2,2,3,3,3,2,2,2,3,4,1,3,5,5,1,1,2,3,1,2,3,1,2,,1,2,3,1,1,1,201301005,9
7.93259318,4,1,3,5,3,6,7,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,1,1,2,4,2,2,1,1,1,4,2,3,3,2,3,3,3,2,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,3,1,4,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,2,201301005,9
7.93259318,4,1,3,5,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,4,2,2,1,2,1,2,2,1,1,1,3,3,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,5,1,1,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,5,1,1,201301005,9
7.93259318,4,1,3,5,3,7,7,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,4,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,3,5,1,2,201301005,9
7.93259318,4,1,3,5,3,8,8,2,1,1,1,2,2,,1,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,1,4,2,3,2,1,2,,,2,2,1,2,1,3,5,2,1,,,,1,3,,1,3,,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,4,1,,5,1,2,201301005,9
7.93259318,4,1,3,6,1,7,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,2,3,1,2,3,3,2,2,2,1,3,1,1,2,1,1,1,1,1,3,,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,5,2,2,201301005,9
7.93259318,4,1,3,6,3,5,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,3,1,1,1,1,1,2,1,3,1,1,3,3,3,2,1,1,1,3,1,1,1,2,1,1,1,1,3,,1,1,1,4,1,5,1,1,1,2,1,1,1,1,1,1,1,2,1,3,3,5,2,2,201301005,9
7.93259318,4,1,3,6,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,3,2,2,2,2,1,1,1,3,2,3,1,2,2,3,2,2,2,1,1,4,,4,2,1,1,1,1,1,3,5,1,1,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,201301005,9
7.93259318,4,1,3,7,1,7,7,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,2,3,3,2,2,3,3,2,2,1,1,3,3,5,2,1,1,1,1,1,4,,1,1,1,3,3,5,5,1,1,2,1,1,2,2,6,1,1,2,2,2,1,4,1,2,201301005,9
7.93259318,4,1,3,7,1,7,8,1,1,1,1,2,,1,1,,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,3,3,2,2,,1,3,2,5,2,2,1,1,1,1,1,1,1,3,1,3,2,,2,2,,1,3,2,3,2,2,3,2,1,1,2,3,3,2,1,201301005,9
7.93259318,4,1,3,7,3,5,5,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,1,4,1,3,1,2,3,3,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,,1,3,1,3,2,5,1,1,1,1,8,1,1,1,1,1,1,2,1,3,2,5,1,1,201301005,9
7.93259318,4,1,3,7,3,6,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,4,1,1,1,1,1,2,1,3,1,1,2,3,2,2,2,1,1,2,2,5,2,1,1,1,1,1,4,,1,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,4,1,2,201301005,9
7.93259318,4,1,3,7,3,7,6,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,2,3,,2,3,3,3,,2,1,1,1,3,5,2,1,1,1,1,1,,,1,3,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,2,2,201301005,9
7.93259318,4,1,3,7,3,8,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,2,2,1,1,1,1,,3,3,3,3,3,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,,1,3,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,5,1,2,201301005,9
7.93259318,4,1,3,7,3,8,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,4,1,1,1,1,1,4,2,1,3,2,2,3,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,,1,3,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,2,201301005,9
7.93259318,5,1,3,3,3,7,7,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,1,1,2,4,1,1,1,1,1,4,2,1,3,2,3,1,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,,1,3,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,201301005,9
7.93259318,5,1,3,3,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,2,3,3,2,3,3,3,2,2,1,1,3,1,5,2,1,1,1,1,1,4,,1,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,201301005,9
7.93259318,5,1,3,4,1,5,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,,1,1,1,1,1,4,1,2,3,2,3,3,3,2,2,1,1,4,3,,2,1,1,1,4,1,4,,1,3,1,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,5,1,2,201301005,9
7.93259318,6,1,3,7,3,8,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,1,2,2,1,2,2,3,,2,1,1,1,3,5,2,1,1,1,1,1,1,,1,3,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,,,3,1,2,201301005,9
8.011881608,1,1,1,4,1,5,4,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,3,3,1,4,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,3,1,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,2,201301005,9
8.011881608,2,1,1,1,4,6,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,2,1,1,2,3,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201301005,9
8.011881608,2,1,1,3,1,8,6,1,5,,,,1,1,3,,1,4,4,3,3,1,1,2,2,4,2,1,7,2,1,2,1,3,1,1,2,2,3,2,,4,2,3,3,1,2,1,1,4,1,3,2,,2,1,4,2,3,3,5,2,2,3,2,4,4,3,6,5,,,2,2,,1,1,2,201301005,9
8.011881608,2,1,1,3,3,,7,1,4,,7,1,1,1,1,1,1,2,4,1,2,1,3,2,1,3,1,2,1,3,4,2,2,1,,,2,,,,1,3,1,3,1,2,1,3,1,2,,,1,,,1,2,1,2,1,3,3,2,1,3,2,1,1,2,3,2,1,4,4,3,3,,,201301005,9
8.011881608,2,1,1,3,3,7,6,1,3,2,4,1,1,3,7,1,2,4,4,3,3,1,3,2,1,4,2,1,6,2,1,3,1,1,1,2,2,2,2,2,2,4,4,3,1,2,1,2,1,1,4,4,3,,1,3,4,3,1,2,4,1,1,3,2,2,2,2,3,1,1,2,3,4,1,2,1,1,201301005,9
8.011881608,2,1,1,3,3,7,6,1,4,1,1,2,2,1,1,1,2,2,2,2,6,1,1,1,2,4,1,1,1,1,1,2,1,2,1,1,2,3,3,2,2,2,2,3,2,1,2,1,1,1,1,1,1,4,1,3,1,2,2,5,4,1,1,2,2,2,2,2,6,1,1,2,2,2,2,4,1,2,201301005,9
8.011881608,2,1,1,3,3,8,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4,2,1,3,1,3,3,3,2,2,1,1,1,2,5,2,1,1,1,1,1,3,,1,3,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,1,2,201301005,9
8.011881608,2,1,1,4,1,7,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,3,2,2,2,1,1,2,3,4,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,201301005,9
8.011881608,3,1,1,1,3,6,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,3,2,2,2,1,1,2,3,4,2,1,1,1,1,1,2,1,1,1,4,1,3,1,1,1,1,3,2,1,1,2,1,1,2,1,2,1,2,1,2,1,201301005,9
8.011881608,3,1,1,1,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,2,3,3,3,2,2,1,1,3,3,5,2,1,1,1,1,1,2,,1,3,1,3,3,4,3,2,3,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,201301005,9
8.011881608,3,1,1,2,1,2,5,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,1,3,1,1,2,3,3,2,2,1,1,1,3,1,2,1,1,1,1,1,1,,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,5,2,2,201301005,9
8.011881608,3,1,1,2,3,5,5,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,2,2,1,1,1,4,2,1,3,1,3,3,3,2,2,1,1,1,2,5,2,1,1,1,1,1,4,,1,3,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,4,1,2,201301005,9
8.011881608,3,1,1,2,3,8,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,4,2,5,2,1,1,1,1,1,4,1,3,,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,2,201301005,9
8.011881608,3,1,1,3,3,8,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,5,1,1,2,4,1,2,1,1,1,2,1,3,1,1,3,3,3,2,2,1,1,3,,2,1,,1,1,1,1,4,,1,3,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,5,1,2,201301005,9
8.011881608,3,1,1,5,1,5,5,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,3,1,,2,2,2,1,2,2,2,2,1,1,1,2,1,2,3,2,1,1,2,1,2,2,1,3,1,2,4,4,2,3,2,,4,3,1,1,2,,201301005,9
8.011881608,3,1,1,5,3,5,7,1,5,1,1,2,2,,1,2,2,2,1,1,1,1,1,1,2,3,2,1,1,1,2,2,2,1,3,2,2,3,2,2,2,1,1,3,,5,2,1,1,1,1,1,4,1,3,,4,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,201301005,9
8.011881608,3,1,1,5,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,2,1,1,1,3,3,3,2,2,1,1,1,1,2,2,1,1,1,1,1,4,,1,3,1,4,2,5,1,1,1,1,1,4,1,1,1,1,3,,1,2,3,3,2,,201301005,9
8.011881608,3,1,1,6,1,5,8,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,3,1,4,3,5,1,1,1,1,1,,1,1,1,1,1,2,1,1,2,1,1,2,201301005,9
8.011881608,3,1,1,6,1,5,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,3,3,1,4,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,3,1,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,2,2,201301005,9
8.011881608,3,1,1,7,3,5,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,3,1,2,1,2,2,1,1,1,2,2,1,2,2,2,3,3,1,2,1,1,3,2,5,2,1,1,1,1,1,3,1,1,2,1,3,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,5,,1,201301005,9
8.011881608,3,1,1,7,3,5,7,1,1,1,1,2,2,1,1,1,2,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,,4,1,,1,3,1,5,1,2,1,1,1,1,1,1,,1,1,1,2,,2,1,2,2,201301005,9
8.011881608,3,1,1,7,3,6,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,5,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,2,1,1,1,1,1,4,1,3,,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,2,201301005,9
8.011881608,3,1,1,7,3,7,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,3,1,4,2,2,1,1,1,2,2,1,2,2,2,3,3,1,2,1,1,4,2,5,2,1,1,1,1,1,4,,1,1,1,4,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,5,1,2,201301005,9
8.011881608,4,1,1,3,1,,8,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,5,5,2,4,1,1,1,1,1,3,1,2,1,2,3,3,2,2,2,3,2,2,1,5,1,1,1,1,3,3,4,3,3,2,3,2,1,3,1,1,1,1,1,4,1,1,1,1,1,2,3,2,2,4,1,2,201301005,9
8.011881608,4,1,1,4,1,6,6,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,3,1,,1,1,,5,,1,4,,1,3,2,3,1,,2,2,3,4,2,,3,,1,4,4,4,4,4,4,,,4,4,2,,4,6,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,201301005,9
8.011881608,5,1,,,5,1,1,,4,4,7,,,,8,1,,,3,,6,,4,,,,,,4,,,4,,3,,,2,,,,,3,3,,2,1,1,4,3,,4,4,,4,,,4,,,5,5,3,6,,5,,1,,,3,,,,3,1,1,2,,201301005,9
8.237692918,7,1,3,7,5,1,1,1,2,,,1,1,3,2,1,1,3,4,4,6,5,5,5,1,1,1,2,2,3,5,2,2,3,3,2,3,2,3,2,2,2,3,4,2,2,1,2,1,4,,,3,3,1,2,1,1,1,1,1,1,1,1,2,2,3,1,3,1,3,2,3,3,2,2,2,1,201301005,9
8.880871252,5,2,3,7,3,7,7,2,,1,1,2,2,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201301005,9
9.282799345,3,1,2,2,3,7,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,4,2,1,,,3,2,,,1,1,201301005,9
9.282799345,3,1,2,4,3,5,5,2,1,1,1,,,1,2,2,2,2,1,2,1,1,1,1,1,4,2,2,1,1,1,1,1,1,3,2,1,2,3,1,2,1,1,2,3,5,2,3,1,1,1,1,4,,1,,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,,,201301005,9
9.282799345,3,1,2,4,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,3,3,1,3,3,3,2,2,1,1,1,2,5,2,1,1,1,1,1,1,,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,201301005,9
9.282799345,3,1,2,4,3,8,8,,5,7,7,1,1,4,8,1,1,4,4,3,6,1,5,5,1,2,2,2,7,3,2,2,2,3,3,1,3,3,2,2,1,4,4,2,1,1,1,5,7,5,4,4,3,2,3,,,4,,5,3,3,2,2,3,4,1,2,3,4,3,,,4,,5,,,201301005,9
9.282799345,3,1,2,6,1,8,8,1,,,,1,1,4,7,1,1,3,2,1,1,4,1,,1,1,1,1,1,,1,1,1,1,,,1,,,1,,,1,,,1,1,1,1,1,1,1,2,,1,,1,,,1,1,1,1,1,1,1,3,3,1,5,1,,3,3,,,2,1,201301005,9
9.282799345,3,1,2,7,1,7,7,1,3,7,7,1,1,4,8,1,1,4,4,4,6,1,2,2,1,2,1,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,,1,2,1,2,1,2,1,2,1,1,8,4,4,4,6,5,3,1,2,1,2,2,1,2,201301005,9
9.282799345,3,1,2,7,2,8,8,2,1,1,1,2,2,1,2,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,201301005,9
9.282799345,3,1,2,7,3,6,5,1,5,1,1,1,2,3,2,1,1,2,3,3,6,1,1,3,2,4,2,2,1,2,1,2,2,2,3,2,,3,,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,1,,,1,2,2,1,2,2,201301005,9
9.282799345,4,1,2,3,3,3,3,,,,4,,,3,4,,,1,1,3,5,,,5,,4,2,,5,,5,4,,3,3,3,1,1,1,1,1,1,1,2,1,1,2,3,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,,2,1,2,201301005,9
9.282799345,4,1,2,4,3,3,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,5,5,3,1,2,,1,4,1,1,2,,1,1,2,1,2,1,1,1,1,1,2,2,3,,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,3,3,2,3,,2,201301005,9
9.282799345,4,1,2,5,1,7,6,1,6,1,1,2,2,1,1,,,1,3,1,2,2,3,2,,2,2,2,1,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,1,2,1,1,2,2,2,4,1,1,1,3,1,1,2,2,1,2,2,1,2,2,1,3,2,2,201301005,9
9.282799345,4,1,2,5,5,6,3,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,,1,2,2,2,2,3,1,2,1,1,2,,4,2,1,1,2,1,2,2,1,2,2,2,3,2,1,1,2,3,1,1,2,2,1,1,2,2,2,1,1,3,2,1,,201301005,9
9.282799345,4,1,2,7,3,7,6,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,1,3,2,1,2,2,1,2,1,1,2,3,5,2,1,1,1,1,1,3,,1,3,1,4,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,2,2,201301005,9
9.282799345,4,1,2,7,3,8,8,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,4,2,3,3,2,3,3,3,2,2,1,3,2,1,1,1,3,2,2,1,4,2,3,3,2,4,1,2,1,4,3,1,2,5,1,2,,1,6,3,1,1,3,1,1,2,,201301005,9
9.282799345,4,,,6,4,7,5,,4,,,2,,,8,,,4,,,,5,2,1,,4,,,3,,,3,,1,2,1,1,1,,1,2,1,1,2,1,1,2,1,1,3,1,,4,5,,,,,1,2,6,7,,4,6,,2,3,2,2,,,1,2,1,1,1,1,201301005,9
9.282799345,7,1,2,7,4,1,1,1,2,,,2,2,,5,1,2,3,3,3,4,3,2,2,2,2,2,2,5,2,2,4,,1,1,2,2,1,2,,2,4,3,3,2,3,2,1,3,3,,3,1,4,2,1,1,,1,4,3,3,4,,5,4,2,3,2,3,2,,3,3,3,3,2,,201301005,9
10.65786633,2,2,1,3,3,2,1,,2,3,2,,,3,5,,,3,3,3,2,4,3,4,,3,,2,1,1,1,1,2,1,3,,,3,,,,,,3,1,4,,3,3,2,3,2,3,4,3,2,2,2,3,4,4,3,2,3,2,3,2,3,3,6,3,2,3,2,1,3,2,2,201301005,9
10.66924561,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,3,2,1,2,3,,2,1,2,1,1,1,2,1,3,1,1,3,3,3,,2,1,1,2,3,5,2,1,1,1,1,1,1,3,3,2,,2,1,,1,,,1,2,3,1,3,2,3,2,,1,1,2,5,1,1,201301005,9
10.66924561,1,,,1,1,2,3,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,3,,,,,,,,2,,,,4,,4,,3,3,3,2,2,3,4,3,,4,3,2,4,4,3,5,3,4,3,,3,3,4,2,,4,2,3,3,2,1,201301005,9
10.66924561,3,2,2,7,1,8,6,,,,5,,1,3,4,,2,4,2,2,2,3,2,1,1,1,2,,2,3,2,2,2,1,1,1,1,2,2,1,2,4,2,,2,2,2,2,3,3,2,1,4,1,3,1,1,1,1,1,1,2,5,2,1,1,1,1,2,2,2,2,1,3,1,3,2,1,201301005,9
10.66924561,3,,,3,,4,7,,,7,4,,,4,6,,,1,4,,2,4,4,,,,,1,6,,4,,,1,,,,,,,,4,1,3,3,1,,3,1,4,3,1,4,3,3,3,,,,1,4,5,4,2,4,2,1,3,4,4,,,,,,4,,,201301005,9
10.66924561,4,2,2,4,1,7,7,2,1,,,,2,4,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,2,3,3,1,3,3,3,2,2,1,1,2,2,5,2,1,1,1,1,1,4,,1,3,1,4,3,,2,1,5,,3,2,2,2,3,2,1,1,2,2,1,3,,,201301005,9
7.43960435,2,1,1,1,1,7,5,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,4,1,2,1,1,1,2,2,3,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,201301005,10
7.43960435,2,1,1,2,3,5,5,2,1,1,1,,2,1,1,2,2,1,4,4,4,1,1,1,2,1,1,1,1,,1,2,2,2,2,1,3,3,3,2,2,1,1,,,2,,,3,,,4,,,,,,,,1,2,4,5,1,2,3,3,2,3,3,1,2,1,1,1,,2,2,201301005,10
7.43960435,2,1,1,3,1,8,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,3,2,3,3,3,2,2,1,1,1,3,5,2,1,1,1,1,1,4,,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,1,2,201301005,10
7.43960435,2,1,1,3,3,6,7,2,,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,2,3,2,3,1,3,2,2,1,1,3,2,5,2,1,1,1,1,1,4,,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,2,2,201301005,10
